x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.278985653174068,35.159420527680346,80.15937,12873600.46863556,71.45308,-0.0003527439,-0.00038633417,0.16857046,0.55979234,0.1651955,-0.015280344,-0.12260703,-0.032900155,0.26447618,0.069390126,0.046749555,0.08366905
24.32608705359737,35.05434782738719,80.59564,8639999.747657776,72.01205,-1.9275454e-05,-0.00039100568,0.1641222,-2.2620077,-0.68605775,0.33735546,0.09372323,0.19650507,0.27431253,-0.07704068,-0.027540915,0.08181545
24.731883987437246,34.999999998854186,80.17734,12095999.866104126,72.84973,0.0013461942,0.0013196695,0.008298941,1.7180783,-0.16068953,-0.035505928,0.3773876,0.104855105,0.33321527,0.2717497,-0.01942064,0.2724428
24.171296292717127,35.10648163098043,78.049835,15292799.783706665,72.22129,0.0035960204,-0.004850775,-0.08608405,-0.8514434,0.2887411,0.07134096,0.50833243,-0.102640726,0.131658,-0.12111324,0.06520355,0.1375497
24.60144921950647,34.9456523441682,85.40489,7775999.992275238,72.04783,-2.6301827e-06,-5.9034437e-06,0.060015783,-2.2229433,0.4464991,0.32837823,-0.08568507,0.2671259,0.32042184,-0.10069815,0.07356902,0.12470974
24.068840433535758,35.050724689208764,75.1399,16416000.288391113,72.444336,0.03463732,0.08798923,0.29205424,1.315635,-0.6436108,0.12412817,0.8518311,0.45571902,-0.045102894,0.17440186,-0.087426595,0.19508824
24.641304357168043,34.938405387540406,81.3883,16847999.891853333,72.57059,7.753828e-05,-9.0388436e-05,-0.27374852,0.33618876,0.010378825,-0.028566867,0.050542943,0.22255072,-0.13234982,0.16364886,-0.039179433,0.16827352
24.659420157792983,35.13768139626715,82.9603,4924799.976825714,72.722305,-4.5224926e-05,9.58812e-05,-0.1998316,0.15418297,0.6314165,0.14002305,0.026006293,0.091047734,-0.0368241,0.0384358,0.11029825,0.11680332
24.62318819070881,35.09782625650204,81.14894,7257600.139045715,72.6276,-4.3676002e-05,6.7895526e-05,-0.1128731,2.2256553,0.8052452,-0.035378046,0.04715754,-0.10446202,-0.17911842,0.15984641,0.051646754,0.16798292
24.782608584568965,35.06521774078783,85.492004,4838399.727058411,72.86165,8.8395645e-06,-2.1946744e-06,-0.34451866,0.37065458,0.6986741,-0.45890272,0.59073293,0.037421506,-0.13674706,0.15633863,0.18442912,0.24177648
24.24275355543479,35.275361916886446,83.709785,14083199.577713013,70.898476,3.5636806e-06,-3.4403577e-06,0.073205486,-0.47158247,0.349954,-0.087570615,0.08537339,0.10439273,0.39102867,-0.12469625,0.07922925,0.1477377
24.62318819070881,35.09782625650204,81.14894,3023999.9665260315,72.43976,0.0003894191,-0.00037274152,-0.2739603,-0.20725541,1.0020199,0.15567563,-0.22711685,-0.09325626,-0.06822631,-0.032845877,0.14300495,0.14672856
24.40217392316393,35.07246365433351,77.73675,5875199.981975555,72.293655,0.007397625,0.0007794207,-0.28162614,0.8302467,0.46175534,-0.0005445406,0.19162473,0.014638424,-0.01610757,0.14765143,0.09904116,0.17779228
24.15942034471344,35.02536261613985,84.04098,2764800.03991127,72.73127,-3.6849277e-05,3.5846275e-05,-0.12366245,0.9081326,-0.67841226,0.06604719,-0.047640808,0.26254696,-0.06509713,0.23681921,-0.111587636,0.26179215
24.731883987437246,34.999999998854186,80.17734,11491199.7631073,73.01242,0.0009123025,0.00067819306,0.059297696,2.0094752,-0.35070992,-0.06212341,0.40148976,0.10693711,0.333549,0.25818574,-0.033420444,0.26033977
24.659420157792983,35.13768139626715,82.9603,3887999.996137619,72.803635,-9.545089e-05,8.755678e-05,-0.12110619,-0.0050100386,0.88797414,0.17909108,0.05136945,0.061795082,0.003487736,0.03898477,0.16768159,0.17215379
24.268116089179838,35.07971042955572,81.07262,17020800.39138794,70.988,7.369737e-05,0.000109991975,-0.49946797,0.7577726,0.006995041,-0.02496025,0.28778434,0.12115207,0.4915031,0.20745145,0.0014847299,0.20745677
24.141304256647267,35.05072417522627,80.839714,1209599.9317646027,73.78292,0.0005983912,0.0017210095,-0.23403972,-0.6126014,0.30481106,0.27409333,0.23788035,0.16574922,0.42803374,-0.14748909,0.07891723,0.1672751
24.278985574781007,35.18478260074926,85.36457,16156800.087547302,71.175255,2.0799207e-06,2.7345518e-06,-0.04253996,-0.5871012,0.9947201,0.12688605,-0.21113396,-0.101547025,0.42501414,-0.07464262,0.15244909,0.1697417
24.60144921950647,34.9456523441682,85.40489,13824000.4737854,72.53226,6.1441156e-06,6.0187735e-06,0.0591529,-0.92860353,-0.26151288,0.5357417,0.00025515258,-0.17907181,-0.36728156,-0.16729587,-0.06358322,0.17897132
24.06159400092239,35.235507653915,77.223785,4752000.025749207,72.292175,-0.009445163,0.0033981842,-0.5884329,-1.6246579,-0.94763464,0.43461505,0.2807954,0.07390574,0.104453355,-0.1133595,-0.048786703,0.12341199
24.52536253285706,35.05797113185407,79.99595,5270399.878978729,72.24696,0.00029149486,0.000135031,-0.30734164,1.1471145,0.49803782,0.09247163,0.08081465,-0.041489013,-0.16614303,0.17319764,0.071435936,0.18735132
24.373188532413735,34.85507217391305,83.68782,13651199.974250793,72.40304,3.806846e-05,-3.731876e-05,-0.33957267,-1.1202801,-0.13261804,0.13053516,-0.02511543,-0.37749287,0.04943418,-0.16140637,-0.03522942,0.16520631
24.32608705359737,35.05434782738719,80.59564,11145599.860954285,71.691795,-1.982996e-05,0.00032665994,-0.1267011,-0.4479317,-0.7389297,0.16383556,0.10600084,0.046644427,0.0816838,-0.054942816,-0.06159376,0.0825379
24.3913043591697,35.05434799367564,86.750465,5184000.177669525,72.47132,2.0670166e-06,1.976748e-06,0.26037794,-1.7791891,-0.6867776,0.6280914,-0.1990301,-0.071884446,-0.053317256,-0.091526985,-0.06436324,0.111891985
24.49275373635028,35.04710138474188,79.64641,16329599.49016571,72.48255,0.001547611,0.00017621048,-0.29167092,1.631654,-0.89319134,0.2238138,0.14047492,-0.008275099,-0.050645977,0.12412376,-0.065368764,0.14028464
24.57246390714934,35.13405809180027,82.83649,11577599.464416504,71.92803,4.1385996e-05,5.073864e-05,0.1582426,1.9438943,0.0629968,-0.12716895,-0.16764832,0.27408347,-0.016862318,0.16718736,-0.020895356,0.16848807
