x,y,u_pred,v_pred,Z0,t
0.3057852,0.450001,0.015429939,-0.013977766,0.053768918,0.54460096
0.55785125,0.37857157,0.0060807923,0.015142841,0.0068909265,0.018779343
0.70247924,0.6500004,0.02017272,-0.0409851,-0.029973835,0.91549295
0.7438015,0.4785723,0.022038506,-0.03643173,-0.037454944,0.8685446
0.38429734,0.42857245,0.010460807,-0.015206451,0.049997557,0.57746476
0.4917356,0.4142849,0.014330732,-0.015972594,0.03189143,0.600939
0.3677686,0.3928574,0.008521838,-0.020864949,0.021880107,0.54460096
0.29752058,0.41428596,-0.011464018,0.017371459,0.027358677,0.4084507
0.590909,0.6428577,-0.015172334,-0.015506035,-0.0154309105,0.26291078
0.38429734,0.42857245,-0.021079749,-0.012046132,0.03216199,0.30985916
0.65289235,0.7285712,0.028912527,-0.009847913,-0.021184823,0.70422536
0.9338841,0.5214294,-0.015870543,0.026137164,-0.0052175666,0.04694836
0.58264464,0.58571404,-0.0078417035,0.0098944,-0.005715611,0.39906102
0.19008258,0.5214287,0.02122476,-0.012613377,0.04195839,0.68075114
0.9090907,0.34999993,0.0010716994,-0.0038541537,-0.094399236,0.9389671
0.40495867,0.5714286,-0.03034369,-0.0053581577,0.01013773,0.20187794
0.57024807,0.1785729,-0.0007344554,-0.004320929,-0.053760856,0.09389672
0.46280986,0.34285754,0.012981333,-0.036374982,0.06685594,0.8450704
0.6570246,0.42142904,-0.020432245,0.007958014,-0.036403563,0.3802817
0.46280986,0.34285754,-0.0010691783,-0.032476876,0.057804856,0.97652584
0.59504145,0.40000048,0.0320495,-0.029500451,-0.017169556,0.8169014
0.3057852,0.450001,-0.035344772,-0.0014029918,0.007716681,0.18779343
0.4917356,0.4142849,0.0073653515,-0.0042740973,0.024569293,0.49295774
0.681818,0.1785722,0.014541865,-0.036072053,-0.02196863,0.943662
0.45454535,0.42857143,-0.016808921,-0.016585546,0.0060922634,0.16901408
0.42148763,0.0,-0.01585668,-0.009164615,-0.00907336,0.26291078
0.31404954,0.65000004,0.013782492,-0.016656883,0.03356979,0.48826292
0.8884295,0.41428664,0.030906012,-0.034835935,-0.020704342,0.82159626
0.71074355,0.40000048,-0.01960888,0.004027616,-0.025577838,0.17840375
0.4917356,0.4142849,0.012117354,-0.02124622,0.0031286804,0.8826291
0.31404954,0.65000004,0.016824491,-0.016549297,0.033524994,0.4976526
0.6239668,0.4357152,0.02255507,-0.017327305,0.02943711,0.5633803
0.57024777,0.121429615,0.0043394733,-0.014985336,-0.037574522,0.86384976
1.0,0.514286,0.04235758,-0.006959522,0.08255004,0.68075114
0.40495867,0.5714286,-0.028668104,0.005745931,0.0045576463,0.3004695
0.41322288,0.5142856,-0.0020756926,-0.009849984,0.024620961,1.0
0.47933862,0.55,-0.024035178,0.01076827,-0.009289499,0.028169014
0.4917353,0.38571465,-0.020796048,-0.013470016,-0.017616864,0.16901408
0.46280968,0.53571385,-0.022791712,-0.013057366,0.0052200994,0.15023474
0.46280986,0.34285754,0.023959957,-0.015637757,0.048642892,0.68075114
0.5950412,0.31428593,-0.0080513125,0.012704856,-0.02269835,0.45070422
0.17768589,0.33571517,-0.03657887,-0.009995503,0.04209368,0.23943663
0.97520673,0.8999996,-0.00033398205,0.041098595,-0.071155176,0.0
0.38016516,0.8071427,0.03288964,-0.02202943,0.050209485,0.8262911
0.3057852,0.450001,-0.02254418,-0.0029176818,0.013524935,0.31924883
0.7438015,0.4785723,-0.011603998,-0.007698387,-0.017280474,0.35211268
0.33057818,0.5428566,-0.036663778,-0.029899996,0.05632232,0.02347418
0.46280986,0.34285754,0.010869209,-0.03680894,0.0598914,0.8920188
0.50000006,0.3714285,-0.019214582,0.0024995152,0.017478919,0.12676056
0.14876023,0.5428573,-0.03319329,-0.0460377,0.048216276,0.037558686
